Time,yoc_temp,yoc_SP,yoc_p1,yoc_p2,yoc_p3,yoc_p4,yoc_p5,yoc_bl1,yoc_bl2,yoc_lights,yoc_stereo,yoc_h1,yoc_h2,yoc_filter,yoc_bl3,yoc_bl4,yoc_bl5,yoc_bl6,yoc_h_adc,yoc_bl7,yoc_econ,yoc_i_adc,yoc_all_on,yoc_bl8,yoc_bl9,yoc_bl10
2020-09-29 18:16:53,60,100,1,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,58,0,0,2383,0,0,0,0
2020-09-29 18:21:43,60,100,1,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,59,0,0,2400,0,0,0,0
2020-09-29 18:22:31,60,100,2,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,59,0,0,2390,0,0,0,0
2020-09-29 18:22:31,60,100,2,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,59,0,0,4168,0,0,0,0
2020-09-29 18:22:31,60,100,2,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,59,0,0,26160,0,0,0,0
2020-09-29 18:22:31,60,100,2,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,59,0,0,3685,0,0,0,0
2020-09-29 18:22:31,60,100,2,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,59,0,0,3284,0,0,0,0
2020-09-29 18:22:31,60,100,2,2,0,0,0,0,0,1,0,2,0,0,0,0,0,0,59,0,0,3376,0,0,0,0
2020-09-29 18:22:31,60,100,2,2,0,0,0,0,0,1,0,2,0,0,0,0,0,0,59,0,0,4008,0,0,0,0
2020-09-29 18:22:31,60,100,2,2,0,0,0,0,0,1,0,2,0,0,0,0,0,0,59,0,0,26166,0,0,0,0
2020-09-29 18:22:31,60,100,2,2,0,0,0,0,0,1,0,2,0,0,0,0,0,0,59,0,0,4695,0,0,0,0
2020-09-29 18:22:31,60,100,2,2,0,0,0,0,0,1,0,2,0,0,0,0,0,0,59,0,0,3893,0,0,0,0
2020-09-29 18:22:32,60,100,2,2,2,0,0,0,0,1,0,2,0,0,0,0,0,0,59,0,0,4018,0,0,0,0
2020-09-29 18:22:32,60,100,2,2,2,0,0,0,0,1,0,2,0,0,0,0,0,0,59,0,0,4834,0,0,0,0
2020-09-29 18:22:32,60,100,2,2,2,0,0,0,0,1,0,2,0,0,0,0,0,0,59,0,0,26170,0,0,0,0
2020-09-29 18:22:32,60,100,2,2,2,0,0,0,0,1,0,2,0,0,0,0,0,0,59,0,0,26166,0,0,0,0
2020-09-29 18:22:32,60,100,2,2,2,0,0,0,0,1,0,2,0,0,0,0,0,0,59,0,0,4770,0,0,0,0
2020-09-29 18:23:38,61,100,2,2,0,0,0,0,0,1,0,2,0,0,0,0,0,0,59,0,0,4811,0,0,0,0
2020-09-29 18:23:38,61,100,2,2,0,0,0,0,0,1,0,2,0,0,0,0,0,0,59,0,0,4447,0,0,0,0
2020-09-29 18:23:38,61,100,2,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,59,0,0,4447,0,0,0,0
2020-09-29 18:23:38,61,100,2,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,59,0,0,3481,0,0,0,0
2020-09-29 18:23:40,61,100,1,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,59,0,0,3376,0,0,0,0
2020-09-29 18:23:40,61,100,1,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,59,0,0,2903,0,0,0,0
2020-09-29 18:23:40,61,100,1,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,59,0,0,2454,0,0,0,0
2020-09-29 18:23:44,61,100,2,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,59,0,0,2393,0,0,0,0
2020-09-29 18:23:44,61,100,2,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,59,0,0,4195,0,0,0,0
2020-09-29 18:23:44,61,100,2,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,59,0,0,26160,0,0,0,0
2020-09-29 18:23:45,61,100,2,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,59,0,0,3716,0,0,0,0
2020-09-29 18:23:45,61,100,2,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,59,0,0,3294,0,0,0,0
2020-09-29 18:23:50,61,100,1,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,59,0,0,3372,0,0,0,0
2020-09-29 18:23:50,61,100,1,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,59,0,0,3121,0,0,0,0
2020-09-29 18:23:51,61,100,1,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,59,0,0,2454,0,0,0,0
2020-09-29 18:24:01,61,100,2,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,59,0,0,2342,0,0,0,0
2020-09-29 18:24:01,61,100,2,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,59,0,0,4267,0,0,0,0
2020-09-29 18:24:01,61,100,2,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,59,0,0,26160,0,0,0,0
2020-09-29 18:24:01,61,100,2,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,59,0,0,3651,0,0,0,0
2020-09-29 18:24:01,61,100,2,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,59,0,0,3345,0,0,0,0
2020-09-29 18:24:04,61,100,2,2,0,0,0,0,0,1,0,2,0,0,0,0,0,0,59,0,0,3372,0,0,0,0
2020-09-29 18:24:05,61,100,2,2,0,0,0,0,0,1,0,2,0,0,0,0,0,0,59,0,0,3658,0,0,0,0
2020-09-29 18:24:05,61,100,2,2,0,0,0,0,0,1,0,2,0,0,0,0,0,0,59,0,0,26166,0,0,0,0
2020-09-29 18:24:05,61,100,2,2,0,0,0,0,0,1,0,2,0,0,0,0,0,0,59,0,0,26166,0,0,0,0
2020-09-29 18:24:05,61,100,2,2,0,0,0,0,0,1,0,2,0,0,0,0,0,0,59,0,0,4372,0,0,0,0
2020-09-29 18:24:08,61,100,2,2,2,0,0,0,0,1,0,2,0,0,0,0,0,0,59,0,0,4409,0,0,0,0
2020-09-29 18:24:08,61,100,2,2,2,0,0,0,0,1,0,2,0,0,0,0,0,0,59,0,0,26166,0,0,0,0
2020-09-29 18:24:08,61,100,2,2,2,0,0,0,0,1,0,2,0,0,0,0,0,0,59,0,0,26163,0,0,0,0
2020-09-29 18:24:08,61,100,2,2,2,0,0,0,0,1,0,2,0,0,0,0,0,0,59,0,0,4790,0,0,0,0
2020-09-29 18:25:57,61,100,2,2,0,0,0,0,0,1,0,2,0,0,0,0,0,0,59,0,0,4800,0,0,0,0
2020-09-29 18:25:58,61,100,2,2,0,0,0,0,0,1,0,2,0,0,0,0,0,0,59,0,0,4440,0,0,0,0
2020-09-29 18:25:58,61,100,2,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,59,0,0,4450,0,0,0,0
2020-09-29 18:25:58,61,100,2,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,59,0,0,3984,0,0,0,0
2020-09-29 18:25:58,61,100,2,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,59,0,0,3386,0,0,0,0
2020-09-29 18:25:59,61,100,1,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,59,0,0,3376,0,0,0,0
2020-09-29 18:25:59,61,100,1,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,59,0,0,2968,0,0,0,0
2020-09-29 18:25:59,61,100,1,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,59,0,0,2397,0,0,0,0
2020-09-29 18:26:03,61,100,2,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,59,0,0,2342,0,0,0,0
2020-09-29 18:26:03,61,100,2,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,59,0,0,3481,0,0,0,0
2020-09-29 18:26:03,61,100,2,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,59,0,0,26160,0,0,0,0
2020-09-29 18:26:03,61,100,2,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,59,0,0,3627,0,0,0,0
2020-09-29 18:26:03,61,100,2,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,59,0,0,3321,0,0,0,0
2020-09-29 18:26:09,61,100,1,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,59,0,0,3352,0,0,0,0
2020-09-29 18:26:09,61,100,1,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,59,0,0,2550,0,0,0,0
2020-09-29 18:26:09,61,100,1,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,59,0,0,2424,0,0,0,0
2020-09-29 18:26:11,61,100,2,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,59,0,0,2380,0,0,0,0
2020-09-29 18:26:11,61,100,2,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,59,0,0,3223,0,0,0,0
2020-09-29 18:26:11,61,100,2,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,59,0,0,26160,0,0,0,0
2020-09-29 18:26:11,61,100,2,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,59,0,0,4080,0,0,0,0
2020-09-29 18:26:11,61,100,2,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,59,0,0,3291,0,0,0,0
2020-09-29 18:26:46,61,100,1,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,59,0,0,3335,0,0,0,0
2020-09-29 18:26:46,61,100,1,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,60,0,0,3097,0,0,0,0
2020-09-29 18:26:46,61,100,1,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,59,0,0,2495,0,0,0,0
2020-09-29 18:26:47,61,100,2,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,59,0,0,2369,0,0,0,0
2020-09-29 18:26:47,61,100,2,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,59,0,0,26160,0,0,0,0
2020-09-29 18:26:47,61,100,2,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,60,0,0,4715,0,0,0,0
2020-09-29 18:26:47,61,100,2,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,59,0,0,3216,0,0,0,0
2020-09-29 18:26:49,61,100,2,2,0,0,0,0,0,1,0,2,0,0,0,0,0,0,60,0,0,3359,0,0,0,0
2020-09-29 18:26:49,61,100,2,2,0,0,0,0,0,1,0,2,0,0,0,0,0,0,59,0,0,26166,0,0,0,0
2020-09-29 18:26:49,61,100,2,2,0,0,0,0,0,1,0,2,0,0,0,0,0,0,59,0,0,26166,0,0,0,0
2020-09-29 18:26:49,61,100,2,2,0,0,0,0,0,1,0,2,0,0,0,0,0,0,60,0,0,4746,0,0,0,0
2020-09-29 18:26:49,61,100,2,2,0,0,0,0,0,1,0,2,0,0,0,0,0,0,60,0,0,4362,0,0,0,0
2020-09-29 18:26:51,61,100,1,2,0,0,0,0,0,1,0,2,0,0,0,0,0,0,60,0,0,4406,0,0,0,0
2020-09-29 18:26:51,61,100,1,2,0,0,0,0,0,1,0,2,0,0,0,0,0,0,59,0,0,4144,0,0,0,0
2020-09-29 18:26:51,61,100,1,2,0,0,0,0,0,1,0,2,0,0,0,0,0,0,59,0,0,3580,0,0,0,0
2020-09-29 18:27:17,61,100,1,2,0,0,0,0,0,1,0,2,0,0,0,0,0,0,60,0,0,3434,0,0,0,0
2020-09-29 18:27:17,62,100,1,2,0,0,0,0,0,1,0,2,0,0,0,0,0,0,60,0,0,3525,0,0,0,0
2020-09-29 18:27:18,62,100,1,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,60,0,0,3536,0,0,0,0
2020-09-29 18:27:18,61,100,1,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,60,0,0,2461,0,0,0,0
2020-09-29 18:27:18,61,100,1,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,60,0,0,2325,0,0,0,0
2020-09-29 18:27:34,62,100,1,0,2,0,0,0,0,1,0,2,0,0,0,0,0,0,60,0,0,2332,0,0,0,0
2020-09-29 18:27:34,62,100,1,0,2,0,0,0,0,1,0,2,0,0,0,0,0,0,60,0,0,3247,0,0,0,0
2020-09-29 18:27:34,62,100,1,0,2,0,0,0,0,1,0,2,0,0,0,0,0,0,60,0,0,26163,0,0,0,0
2020-09-29 18:27:34,62,100,1,0,2,0,0,0,0,1,0,2,0,0,0,0,0,0,60,0,0,4739,0,0,0,0
2020-09-29 18:27:34,62,100,1,0,2,0,0,0,0,1,0,2,0,0,0,0,0,0,60,0,0,3376,0,0,0,0
2020-09-29 18:27:37,62,100,1,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,60,0,0,3474,0,0,0,0
2020-09-29 18:27:37,62,100,1,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,60,0,0,2730,0,0,0,0
2020-09-29 18:27:37,62,100,1,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,60,0,0,2393,0,0,0,0
2020-09-29 18:27:42,62,100,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,60,0,0,2339,0,0,0,0
2020-09-29 18:27:43,62,100,1,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,60,0,0,2366,0,0,0,0
2020-09-29 18:27:45,62,100,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,60,0,0,2397,0,0,0,0
2020-09-29 18:27:45,62,100,1,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,60,0,0,2322,0,0,0,0
2020-09-29 18:27:51,62,100,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,60,0,0,2390,0,0,0,0
2020-09-29 18:27:51,62,100,1,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,60,0,0,2332,0,0,0,0
2020-09-29 18:32:41,62,100,1,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,61,0,0,2386,0,0,0,0
2020-09-29 18:35:29,63,100,2,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,62,0,0,2339,0,0,0,0
2020-09-29 18:35:29,63,100,2,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,62,0,0,26160,0,0,0,0
2020-09-29 18:35:29,63,100,2,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,62,0,0,3947,0,0,0,0
2020-09-29 18:35:29,63,100,2,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,62,0,0,3253,0,0,0,0
2020-09-29 18:35:29,63,100,2,2,0,0,0,0,0,1,0,2,0,0,0,0,0,0,62,0,0,3233,0,0,0,0
2020-09-29 18:35:29,63,100,2,2,0,0,0,0,0,1,0,2,0,0,0,0,0,0,62,0,0,3903,0,0,0,0
2020-09-29 18:35:29,63,100,2,2,0,0,0,0,0,1,0,2,0,0,0,0,0,0,62,0,0,26166,0,0,0,0
2020-09-29 18:35:29,63,100,2,2,0,0,0,0,0,1,0,2,0,0,0,0,0,0,62,0,0,26163,0,0,0,0
2020-09-29 18:35:30,63,100,2,2,0,0,0,0,0,1,0,2,0,0,0,0,0,0,62,0,0,3930,0,0,0,0
2020-09-29 18:35:30,63,100,2,2,2,0,0,0,0,1,0,2,0,0,0,0,0,0,62,0,0,3967,0,0,0,0
2020-09-29 18:35:30,63,100,2,2,2,0,0,0,0,1,0,2,0,0,0,0,0,0,62,0,0,4107,0,0,0,0
2020-09-29 18:35:30,63,100,2,2,2,0,0,0,0,1,0,2,0,0,0,0,0,0,62,0,0,26166,0,0,0,0
2020-09-29 18:35:30,63,100,2,2,2,0,0,0,0,1,0,2,0,0,0,0,0,0,62,0,0,26163,0,0,0,0
2020-09-29 18:35:30,63,100,2,2,2,0,0,0,0,1,0,2,0,0,0,0,0,0,62,0,0,4695,0,0,0,0
2020-09-29 18:37:05,63,100,2,2,0,0,0,0,0,1,0,2,0,0,0,0,0,0,61,0,0,4811,0,0,0,0
2020-09-29 18:37:05,63,100,2,2,0,0,0,0,0,1,0,2,0,0,0,0,0,0,62,0,0,4508,0,0,0,0
2020-09-29 18:37:05,63,100,2,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,62,0,0,4481,0,0,0,0
2020-09-29 18:37:05,63,100,2,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,62,0,0,4311,0,0,0,0
2020-09-29 18:37:05,63,100,2,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,61,0,0,3366,0,0,0,0
2020-09-29 18:37:05,63,100,1,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,62,0,0,3342,0,0,0,0
2020-09-29 18:37:05,63,100,1,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,62,0,0,2869,0,0,0,0
2020-09-29 18:37:05,63,100,1,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,62,0,0,2383,0,0,0,0
2020-09-29 18:41:55,63,100,1,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,63,0,0,2363,0,0,0,0
2020-09-29 18:44:39,63,100,2,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,63,0,0,2363,0,0,0,0
2020-09-29 18:44:39,63,100,2,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,63,0,0,3376,0,0,0,0
2020-09-29 18:44:39,63,100,2,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,63,0,0,26160,0,0,0,0
2020-09-29 18:44:39,63,100,2,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,63,0,0,3580,0,0,0,0
2020-09-29 18:44:39,63,100,2,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,63,0,0,3257,0,0,0,0
2020-09-29 18:44:40,63,100,2,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,63,0,0,3094,0,0,0,0
2020-09-29 18:44:47,63,100,2,2,0,0,0,0,0,1,0,2,0,0,0,0,0,0,63,0,0,3349,0,0,0,0
2020-09-29 18:44:48,63,100,2,2,0,0,0,0,0,1,0,2,0,0,0,0,0,0,63,0,0,4613,0,0,0,0
2020-09-29 18:44:48,64,100,2,2,0,0,0,0,0,1,0,2,0,0,0,0,0,0,63,0,0,26166,0,0,0,0
2020-09-29 18:44:48,63,100,2,2,0,0,0,0,0,1,0,2,0,0,0,0,0,0,63,0,0,4491,0,0,0,0
2020-09-29 18:44:52,63,100,2,2,2,0,0,0,0,1,0,2,0,0,0,0,0,0,63,0,0,4447,0,0,0,0
2020-09-29 18:44:52,64,100,2,2,2,0,0,0,0,1,0,2,0,0,0,0,0,0,63,0,0,26160,0,0,0,0
2020-09-29 18:44:52,64,100,2,2,2,0,0,0,0,1,0,2,0,0,0,0,0,0,63,0,0,26166,0,0,0,0
2020-09-29 18:44:53,64,100,2,2,2,0,0,0,0,1,0,2,0,0,0,0,0,0,63,0,0,26166,0,0,0,0
2020-09-29 18:44:53,63,100,2,2,2,0,0,0,0,1,0,2,0,0,0,0,0,0,63,0,0,4760,0,0,0,0
2020-09-29 18:45:19,64,100,2,2,0,0,0,0,0,1,0,2,0,0,0,0,0,0,63,0,0,4794,0,0,0,0
2020-09-29 18:45:19,64,100,2,2,0,0,0,0,0,1,0,2,0,0,0,0,0,0,63,0,0,4586,0,0,0,0
2020-09-29 18:45:20,64,100,2,2,0,0,0,0,0,1,0,2,0,0,0,0,0,0,63,0,0,4457,0,0,0,0
2020-09-29 18:45:22,64,100,2,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,63,0,0,4443,0,0,0,0
2020-09-29 18:45:22,64,100,2,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,63,0,0,3417,0,0,0,0
2020-09-29 18:45:29,64,100,1,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,63,0,0,3352,0,0,0,0
2020-09-29 18:45:29,64,100,1,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,63,0,0,2740,0,0,0,0
2020-09-29 18:45:29,64,100,1,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,63,0,0,2373,0,0,0,0
2020-09-29 18:45:54,64,100,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,63,0,0,2318,0,0,0,0
2020-09-29 18:50:44,64,100,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,64,0,0,2356,0,0,0,0
2020-09-29 18:55:34,64,100,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,64,0,0,2366,0,0,0,0
2020-09-29 19:00:24,65,100,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,65,0,0,2301,0,0,0,0
2020-09-29 19:05:14,65,100,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,66,0,0,2356,0,0,0,0
2020-09-29 19:10:04,66,100,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,66,0,0,2312,0,0,0,0
2020-09-29 19:14:54,66,100,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,67,0,0,2322,0,0,0,0
2020-09-29 19:19:44,67,100,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,67,0,0,2329,0,0,0,0
2020-09-29 19:24:34,67,100,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,68,0,0,2318,0,0,0,0
2020-09-29 19:29:24,67,100,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,68,0,0,2325,0,0,0,0
2020-09-29 19:33:36,68,100,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,69,0,0,2332,0,0,0,0
2020-09-29 19:38:25,68,100,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,69,0,0,2322,0,0,0,0
2020-09-29 19:43:15,69,100,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,70,0,0,2342,0,0,0,0
2020-09-29 19:48:05,69,100,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,70,0,0,2329,0,0,0,0
2020-09-29 19:52:55,70,100,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,71,0,0,2298,0,0,0,0
2020-09-29 19:57:45,70,100,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,71,0,0,2346,0,0,0,0
2020-09-29 20:02:35,71,100,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,72,0,0,2308,0,0,0,0
2020-09-29 20:07:25,72,100,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,72,0,0,2295,0,0,0,0
2020-09-29 20:12:15,72,100,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,73,0,0,2339,0,0,0,0
2020-09-29 20:17:05,73,100,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,74,0,0,2295,0,0,0,0
2020-09-29 20:21:55,73,100,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,74,0,0,2301,0,0,0,0
2020-09-29 20:26:45,74,100,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,75,0,0,2339,0,0,0,0
2020-09-29 20:31:35,74,100,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,75,0,0,2366,0,0,0,0
2020-09-29 20:36:25,75,100,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,76,0,0,2308,0,0,0,0
2020-09-29 20:41:15,75,100,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,76,0,0,2352,0,0,0,0
2020-09-29 20:46:05,76,100,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,77,0,0,2295,0,0,0,0
2020-09-29 20:50:55,76,100,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,78,0,0,2301,0,0,0,0
